Time,Asset,Timeframe,Type,Confidence,Price,Status,Return
2025-11-18 19:00:00,EUR/USD,12H,LONG 🟢,52%,1.1590172052383423,TIME LIMIT ⌛,1.07%
2025-11-18 10:00:00,Solana,1H,LONG 🟢,72%,139.99,HIT SL 🔴,-1.00%
2025-11-18 10:00:00,XRP,1H,LONG 🟢,68%,2.2121,HIT SL 🔴,-1.00%
2025-11-18 07:00:00,EUR/USD,12H,SHORT 🔴,45%,1.1583458185195923,FLIP 🔄,-0.06%
2025-11-18 00:00:00,US Oil,1D,LONG 🟢,44%,60.7400016784668,HIT SL 🔴,-3.00%
2025-11-17 21:00:00,BNB,1H,SHORT 🔴,60%,905,HIT TP 🟢,2.00%
2025-11-17 19:00:00,AUD/USD,1D,SHORT 🔴,58%,0.6492701172828674,FLIP 🔄,-0.50%
2025-11-17 19:00:00,XRP,1H,SHORT 🔴,55%,2.1613,HIT TP 🟢,2.00%
2025-11-17 19:00:00,GBP/USD,12H,SHORT 🔴,43%,1.3140431642532349,FLIP 🔄,-0.14%
2025-11-17 13:00:00,Silver Futures,1H,SHORT 🔴,55%,50.40999984741211,HIT TP 🟢,1.00%
2025-11-17 11:00:00,US Oil,4H,SHORT 🔴,43%,59.689998626708984,HIT SL 🔴,-0.50%
2025-11-17 10:00:00,Gold Futures,1H,SHORT 🔴,46%,4065.60009765625,HIT TP 🟢,1.00%
2025-11-17 08:00:00,Solana,1H,SHORT 🔴,43%,137.98,HIT SL 🔴,-1.00%
2025-11-17 07:00:00,DXY Index,12H,LONG 🟢,50%,99.53099822998047,FLIP 🔄,0.26%
2025-11-16 19:00:00,EUR/USD,4D,SHORT 🔴,51%,1.154068112373352,FLIP 🔄,-0.58%
2025-11-16 19:00:00,AUD/USD,12H,SHORT 🔴,44%,0.651932954788208,FLIP 🔄,0.40%
2025-11-16 10:00:00,Ethereum,1H,SHORT 🔴,64%,3100,HIT SL 🔴,-1.00%
2025-11-16 10:00:00,Cardano,1H,SHORT 🔴,64%,0.485,HIT SL 🔴,-1.00%
2025-11-16 10:00:00,Solana,1H,SHORT 🔴,63%,137.33,HIT TP 🟢,2.00%
2025-11-16 06:00:00,Arbitrum,1H,SHORT 🔴,63%,0.2397,HIT TP 🟢,2.00%
2025-11-15 21:00:00,Arbitrum,1H,LONG 🟢,54%,0.2435,HIT SL 🔴,-1.00%
2025-11-15 21:00:00,Dogecoin,1H,LONG 🟢,48%,0.16356,HIT SL 🔴,-1.00%
2025-11-15 19:00:00,Dogecoin,1H,SHORT 🔴,42%,0.16244,FLIP 🔄,-0.69%
2025-11-15 19:00:00,Ethereum,1H,SHORT 🔴,44%,3153.65,HIT SL 🔴,-1.00%
2025-11-14 14:30:00,S&P 500,1H,SHORT 🔴,65%,6744.22021484375,HIT TP 🟢,1.00%
2025-11-14 13:00:00,Gold Futures,1H,SHORT 🔴,62%,4100,HIT TP 🟢,1.00%
2025-11-14 12:30:00,Nasdaq 100,1H,SHORT 🔴,43%,25073.060546875,HIT TP 🟢,1.00%
2025-11-14 08:00:00,US Oil,1H,LONG 🟢,62%,59.77000045776367,HIT TP 🟢,1.00%
2025-11-14 07:00:00,US Oil,12H,LONG 🟢,40%,59.95000076293945,HIT SL 🔴,-3.00%
2025-11-14 07:00:00,AUD/USD,12H,LONG 🟢,41%,0.6538939476013184,FLIP 🔄,-0.30%
2025-11-14 07:00:00,GBP/USD,12H,LONG 🟢,53%,1.3171932697296143,FLIP 🔄,-0.24%
2025-11-13 19:00:00,EUR/USD,1D,LONG 🟢,53%,1.1631964445114136,FLIP 🔄,-0.44%
2025-11-13 19:00:00,AUD/USD,12H,SHORT 🔴,42%,0.6511688828468323,FLIP 🔄,-0.42%
2025-11-13 13:00:00,Silver Futures,1H,SHORT 🔴,71%,52.32500076293945,HIT SL 🔴,-0.50%
2025-11-13 12:00:00,US Oil,1H,SHORT 🔴,71%,58.86000061035156,HIT SL 🔴,-0.50%
2025-11-13 07:00:00,S&P 500,12H,SHORT 🔴,51%,6738.52001953125,FLIP 🔄,-0.41%
2025-11-12 19:00:00,EUR/USD,4D,LONG 🟢,52%,1.1631964445114136,FLIP 🔄,-0.78%
2025-11-12 01:00:00,Silver Futures,1H,LONG 🟢,75%,51.42499923706055,HIT TP 🟢,1.00%
2025-11-11 12:00:00,Silver Futures,1H,LONG 🟢,78%,50.71500015258789,HIT TP 🟢,1.00%
2025-11-11 11:00:00,Gold Futures,4H,LONG 🟢,71%,4128.39990234375,HIT SL 🔴,-0.50%
2025-11-11 11:00:00,Silver Futures,4H,LONG 🟢,71%,50.89500045776367,HIT TP 🟢,1.00%
2025-11-11 07:00:00,DXY Index,12H,SHORT 🔴,59%,99.46399688720703,FLIP 🔄,-0.07%
2025-11-11 00:00:00,US Oil,1D,LONG 🟢,44%,61.040000915527344,HIT SL 🔴,-3.00%
2025-11-10 19:00:00,US Oil,12H,LONG 🟢,44%,60.56999969482422,HIT SL 🔴,-3.00%
2025-11-10 19:00:00,AUD/USD,1D,LONG 🟢,55%,0.653488039970398,FLIP 🔄,-0.65%
2025-11-10 19:00:00,EUR/USD,12H,LONG 🟢,58%,1.1576753854751587,FLIP 🔄,0.06%
2025-11-10 11:00:00,Silver Futures,1H,LONG 🟢,72%,49.97999954223633,HIT TP 🟢,1.00%
2025-11-10 11:00:00,Gold Futures,1H,LONG 🟢,70%,4103.2001953125,HIT TP 🟢,1.00%
2025-11-10 07:00:00,Nasdaq 100,12H,LONG 🟢,47%,25608.041015625,HIT SL 🔴,-3.00%
2025-11-10 07:00:00,S&P 500,12H,LONG 🟢,50%,6831.81982421875,FLIP 🔄,-1.37%
2025-11-10 00:00:00,Gold Futures,1D,LONG 🟢,42%,4111.7998046875,HIT TP 🟢,7.00%
2025-11-10 00:00:00,Nasdaq 100,1D,LONG 🟢,48%,25611.740234375,HIT SL 🔴,-3.00%
2025-11-09 19:00:00,Nasdaq 100,4D,LONG 🟢,40%,24993.4609375,HIT SL 🔴,-3.00%
2025-11-09 19:00:00,AUD/USD,12H,LONG 🟢,53%,0.6536375284194946,FLIP 🔄,-0.38%
2025-11-09 19:00:00,Gold Futures,12H,LONG 🟢,45%,4093.800048828125,TIME LIMIT ⌛,3.27%
2025-11-09 07:00:00,US Oil,12H,SHORT 🔴,41%,59.900001525878906,FLIP 🔄,-1.12%
2025-11-07 00:00:00,Silver Futures,1D,LONG 🟢,44%,48.016998291015625,HIT TP 🟢,7.00%
2025-11-06 14:30:00,Nasdaq 100,1H,SHORT 🔴,69%,25236.263671875,HIT TP 🟢,1.00%
2025-11-06 14:30:00,S&P 500,1H,SHORT 🔴,75%,6743.81982421875,HIT TP 🟢,1.00%
2025-11-06 11:00:00,Silver Futures,4H,LONG 🟢,44%,48.0099983215332,HIT TP 🟢,1.00%
2025-11-06 07:00:00,Nasdaq 100,12H,SHORT 🔴,44%,25132.681640625,FLIP 🔄,-1.89%
2025-11-06 07:00:00,Silver Futures,4H,SHORT 🔴,43%,47.665000915527344,HIT SL 🔴,-0.50%
2025-11-06 07:00:00,S&P 500,12H,SHORT 🔴,52%,6721.72021484375,FLIP 🔄,-1.64%
2025-11-05 19:00:00,Silver Futures,12H,LONG 🟢,47%,48.505001068115234,HIT TP 🟢,7.00%
2025-11-05 15:30:00,S&P 500,1H,SHORT 🔴,63%,6795.9501953125,HIT TP 🟢,1.00%
2025-11-05 15:30:00,Nasdaq 100,1H,SHORT 🔴,61%,25618.193359375,HIT TP 🟢,1.00%
2025-11-05 08:00:00,AUS 200,1D,SHORT 🔴,49%,8831.7998046875,FLIP 🔄,1.52%
2025-11-05 00:00:00,S&P 500,1D,LONG 🟢,52%,6796.2900390625,HIT SL 🔴,-3.00%
2025-11-04 19:00:00,GBP/USD,4D,SHORT 🔴,56%,1.3140950202941897,FLIP 🔄,-1.38%
2025-11-04 14:00:00,US Oil,1H,SHORT 🔴,56%,60.529998779296875,HIT SL 🔴,-0.50%
2025-11-04 12:00:00,Gold Futures,1H,SHORT 🔴,66%,3965.300048828125,HIT SL 🔴,-0.50%
2025-11-04 00:00:00,Nasdaq 100,1D,LONG 🟢,47%,25435.69921875,HIT SL 🔴,-3.00%
2025-11-03 19:00:00,AUD/USD,1D,SHORT 🔴,54%,0.6541078090667725,FLIP 🔄,0.09%
2025-11-03 19:00:00,AUD/USD,4D,SHORT 🔴,55%,0.6483898758888245,FLIP 🔄,-1.04%
2025-11-03 07:00:00,AUD/USD,12H,SHORT 🔴,50%,0.654022216796875,FLIP 🔄,0.06%
2025-11-03 07:00:00,EUR/USD,12H,SHORT 🔴,45%,1.1522064208984375,FLIP 🔄,-0.47%
2025-11-01 20:00:00,Ethereum,1D,SHORT 🔴,42%,3899.46,HIT TP 🟢,14.00%
2025-10-31 14:30:00,Nasdaq 100,1H,LONG 🟢,41%,25952.798828125,HIT SL 🔴,-0.50%
2025-10-31 12:00:00,Gold Futures,4H,SHORT 🔴,62%,4012.89990234375,HIT TP 🟢,1.00%
2025-10-30 20:00:00,Bitcoin,1D,SHORT 🔴,44%,109740.02,HIT TP 🟢,14.00%
2025-10-30 20:00:00,GBP/USD,12H,SHORT 🔴,55%,1.312938928604126,FLIP 🔄,-0.32%
2025-10-30 10:00:00,US Oil,1H,LONG 🟢,62%,60.41999816894531,HIT SL 🔴,-0.50%
2025-10-30 08:00:00,Silver Futures,12H,LONG 🟢,41%,48.89500045776367,HIT SL 🔴,-3.00%
2025-10-29 20:00:00,GBP/USD,1D,SHORT 🔴,55%,1.3195397853851318,FLIP 🔄,-0.38%
2025-10-29 15:30:00,Nasdaq 100,1H,LONG 🟢,52%,26118.693359375,HIT SL 🔴,-0.50%
2025-10-28 20:00:00,Solana,1D,SHORT 🔴,41%,194.42,HIT TP 🟢,14.00%
2025-10-28 20:00:00,AUS 200,12H,SHORT 🔴,50%,8926.2001953125,FLIP 🔄,3.33%
2025-10-28 20:00:00,DXY Index,12H,LONG 🟢,62%,98.86199951171875,FLIP 🔄,0.61%
2025-10-27 20:00:00,DXY Index,12H,SHORT 🔴,56%,98.697998046875,FLIP 🔄,-0.17%
2025-10-27 20:00:00,AUD/USD,1D,LONG 🟢,56%,0.6558598279953003,FLIP 🔄,-0.27%
2025-10-27 09:00:00,Silver Futures,1H,SHORT 🔴,65%,46.9900016784668,HIT TP 🟢,1.00%
2025-10-27 09:00:00,Gold Futures,1H,SHORT 🔴,60%,4036,HIT TP 🟢,1.00%
2025-10-27 08:00:00,AUD/USD,12H,LONG 🟢,41%,0.655995786190033,FLIP 🔄,-0.30%
2025-10-26 20:00:00,EUR/USD,12H,LONG 🟢,42%,1.164958119392395,FLIP 🔄,-1.09%
2025-10-26 20:00:00,AUD/USD,4D,LONG 🟢,54%,0.657680094242096,FLIP 🔄,-1.41%
2025-10-22 08:00:00,S&P 500,12H,LONG 🟢,49%,6699.77978515625,FLIP 🔄,0.33%
2025-10-22 08:00:00,US Oil,12H,LONG 🟢,46%,60.06999969482422,FLIP 🔄,-0.28%
2025-10-20 20:00:00,GBP/USD,12H,SHORT 🔴,47%,1.3385089635849,HIT TP 🟢,2.00%
2025-10-20 20:00:00,DXY Index,12H,LONG 🟢,64%,98.9020004272461,FLIP 🔄,-0.21%
2025-10-20 19:00:00,GBP/USD,1D,SHORT 🔴,59%,1.3405184745788574,HIT TP 🟢,2.00%
2025-10-20 08:00:00,EUR/USD,12H,SHORT 🔴,46%,1.164686679840088,FLIP 🔄,-0.02%
2025-10-19 19:00:00,EUR/USD,1D,SHORT 🔴,57%,1.165745735168457,FLIP 🔄,0.22%
2025-10-17 08:00:00,Nasdaq 100,12H,LONG 🟢,40%,24813.580078125,FLIP 🔄,1.29%
2025-10-17 08:00:00,Gold Futures,12H,LONG 🟢,43%,4213.2998046875,HIT SL 🔴,-3.00%
2025-10-16 19:00:00,GBP/USD,1D,LONG 🟢,58%,1.3445558547973633,FLIP 🔄,-0.30%
2025-10-16 19:00:00,EUR/USD,1D,LONG 🟢,58%,1.1699601411819458,FLIP 🔄,-0.36%
2025-10-16 08:00:00,EUR/USD,12H,LONG 🟢,56%,1.1702749729156494,FLIP 🔄,-0.48%
2025-10-16 08:00:00,DXY Index,12H,SHORT 🔴,54%,98.25599670410156,FLIP 🔄,-0.66%
2025-10-15 08:00:00,GBP/USD,12H,LONG 🟢,55%,1.340356707572937,FLIP 🔄,-0.14%
2025-10-14 15:30:00,Nasdaq 100,1H,SHORT 🔴,45%,24582.458984375,HIT SL 🔴,-0.50%
2025-10-14 09:00:00,AUS 200,1D,LONG 🟢,51%,8990.900390625,FLIP 🔄,-1.77%
2025-10-14 08:00:00,AUS 200,12H,LONG 🟢,56%,8975.7001953125,FLIP 🔄,-0.55%
2025-10-13 19:00:00,AUD/USD,1D,SHORT 🔴,56%,0.651159942150116,FLIP 🔄,-0.72%
2025-10-12 20:00:00,AUS 200,12H,SHORT 🔴,52%,8882.7998046875,FLIP 🔄,-1.05%
2025-10-12 09:00:00,AUS 200,1D,SHORT 🔴,41%,8882.7998046875,FLIP 🔄,-1.22%
2025-10-12 08:00:00,Silver Futures,12H,LONG 🟢,42%,48.2599983215332,HIT TP 🟢,7.00%
2025-10-10 20:00:00,AUD/USD,4D,SHORT 🔴,57%,0.6491301655769348,FLIP 🔄,-1.32%
2025-10-10 10:30:00,Nasdaq 100,1H,SHORT 🔴,55%,24639.072265625,HIT TP 🟢,1.00%
2025-10-10 08:00:00,Silver Futures,12H,SHORT 🔴,43%,47.24700164794922,FLIP 🔄,-2.14%
2025-10-10 08:00:00,Gold Futures,4H,LONG 🟢,67%,4013.39990234375,HIT SL 🔴,-0.50%
2025-10-09 08:00:00,Gold Futures,12H,LONG 🟢,46%,4006.60009765625,HIT TP 🟢,7.00%
2025-10-08 20:00:00,S&P 500,4D,LONG 🟢,52%,6552.509765625,OPEN,5.79%
2025-10-08 08:00:00,Silver Futures,12H,LONG 🟢,43%,48.119998931884766,FLIP 🔄,-1.81%
2025-10-07 20:00:00,AUD/USD,12H,SHORT 🔴,44%,0.6573325395584106,FLIP 🔄,0.20%
2025-10-07 20:00:00,EUR/USD,4D,SHORT 🔴,53%,1.156644344329834,FLIP 🔄,-0.57%
2025-10-07 19:00:00,GBP/USD,1D,SHORT 🔴,57%,1.3421016931533813,FLIP 🔄,-0.18%
2025-10-07 19:00:00,AUD/USD,1D,SHORT 🔴,59%,0.6580505967140198,HIT TP 🟢,2.00%
2025-10-06 20:00:00,GBP/USD,12H,SHORT 🔴,43%,1.3403208255767822,FLIP 🔄,-0.00%
2025-10-06 20:00:00,US Oil,12H,SHORT 🔴,45%,61.7400016784668,HIT TP 🟢,7.00%
2025-10-06 19:00:00,GBP/USD,1D,LONG 🟢,58%,1.3484903573989868,FLIP 🔄,-0.47%
2025-10-06 08:00:00,GBP/USD,12H,LONG 🟢,51%,1.3484721183776855,FLIP 🔄,-0.60%
2025-10-06 08:00:00,EUR/USD,12H,SHORT 🔴,44%,1.1713716983795166,FLIP 🔄,0.09%
2025-10-06 00:00:00,DXY Index,1D,LONG 🟢,51%,98.11000061035156,FLIP 🔄,1.38%
2025-10-05 20:00:00,DXY Index,12H,LONG 🟢,53%,98.3759994506836,FLIP 🔄,-0.12%
2025-10-05 20:00:00,DXY Index,4D,LONG 🟢,51%,99.54000091552734,FLIP 🔄,-0.55%
2025-10-03 00:00:00,DXY Index,1D,SHORT 🔴,48%,97.72000122070312,FLIP 🔄,-0.40%
2025-10-02 00:00:00,DXY Index,1D,LONG 🟢,51%,97.8499984741211,FLIP 🔄,-0.13%
2025-10-01 00:00:00,DXY Index,1D,SHORT 🔴,49%,97.70999908447266,FLIP 🔄,-0.14%
2025-09-30 19:00:00,AUD/USD,1D,LONG 🟢,57%,0.6610700488090515,FLIP 🔄,-0.46%
2025-09-28 20:00:00,Bitcoin,1D,LONG 🟢,41%,114332.5,HIT SL 🔴,-4.00%
2025-09-28 10:00:00,AUS 200,1D,LONG 🟢,51%,8862.7998046875,FLIP 🔄,0.23%
2025-09-26 20:00:00,BNB,1D,LONG 🟢,41%,971.43,HIT TP 🟢,14.00%
2025-09-25 19:00:00,EUR/USD,1D,SHORT 🔴,58%,1.166275978088379,FLIP 🔄,-0.32%
2025-09-25 19:00:00,AUD/USD,1D,SHORT 🔴,59%,0.6537314653396606,FLIP 🔄,-1.12%
2025-09-24 00:00:00,DXY Index,1D,LONG 🟢,53%,97.87000274658203,FLIP 🔄,-0.16%
2025-09-24 00:00:00,US Oil,1D,LONG 🟢,47%,64.98999786376953,HIT SL 🔴,-3.00%
2025-09-21 20:00:00,GBP/USD,4D,SHORT 🔴,53%,1.333653450012207,HIT TP 🟢,2.00%
2025-09-21 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.3464748859405518,FLIP 🔄,-0.15%
2025-09-16 20:00:00,AUD/USD,4D,LONG 🟢,43%,0.6617901921272278,FLIP 🔄,-1.91%
2025-09-16 00:00:00,US Oil,1D,LONG 🟢,44%,64.5199966430664,HIT SL 🔴,-3.00%
2025-09-15 19:00:00,EUR/USD,1D,LONG 🟢,49%,1.1763737201690674,FLIP 🔄,-0.86%
2025-09-13 20:00:00,EUR/USD,4D,LONG 🟢,51%,1.1826341152191162,FLIP 🔄,-2.20%
2025-09-12 00:00:00,DXY Index,1D,SHORT 🔴,42%,97.55000305175781,FLIP 🔄,-0.33%
2025-09-10 19:00:00,AUD/USD,1D,LONG 🟢,59%,0.6619316339492798,FLIP 🔄,-1.24%
2025-09-09 20:00:00,Bitcoin,1D,LONG 🟢,46%,113996.01,HIT SL 🔴,-4.00%
2025-09-09 00:00:00,Nasdaq 100,1D,LONG 🟢,56%,23839.80078125,HIT TP 🟢,7.00%
2025-09-09 00:00:00,S&P 500,1D,LONG 🟢,56%,6512.60986328125,TIME LIMIT ⌛,3.98%
2025-09-07 19:00:00,GBP/USD,1D,LONG 🟢,46%,1.3492909669876099,FLIP 🔄,-0.21%
2025-09-06 20:00:00,Dogecoin,1D,LONG 🟢,54%,0.22868,HIT TP 🟢,14.00%
2025-09-02 19:00:00,EUR/USD,1D,SHORT 🔴,41%,1.163602590560913,FLIP 🔄,-1.10%
2025-09-02 19:00:00,GBP/USD,1D,SHORT 🔴,59%,1.3383476734161377,FLIP 🔄,-0.82%
2025-09-02 00:00:00,DXY Index,1D,LONG 🟢,44%,98.4000015258789,FLIP 🔄,-0.86%
2025-09-02 00:00:00,US Oil,1D,LONG 🟢,46%,65.58999633789062,HIT SL 🔴,-3.00%
2025-09-01 20:00:00,Avalanche,1D,LONG 🟢,41%,24.38,HIT TP 🟢,14.00%
2025-08-27 19:00:00,EUR/USD,1D,LONG 🟢,55%,1.1647952795028687,FLIP 🔄,-0.10%
2025-08-27 19:00:00,AUD/USD,1D,LONG 🟢,59%,0.6511399745941162,HIT TP 🟢,2.00%
2025-08-26 19:00:00,GBP/USD,1D,LONG 🟢,58%,1.3478723764419556,FLIP 🔄,-0.71%
2025-08-26 00:00:00,DXY Index,1D,SHORT 🔴,52%,98.2300033569336,FLIP 🔄,-0.17%
2025-08-25 20:00:00,BNB,1D,LONG 🟢,47%,862.9,HIT TP 🟢,14.00%
2025-08-25 19:00:00,EUR/USD,1D,SHORT 🔴,56%,1.1618449687957764,FLIP 🔄,-0.25%
2025-08-25 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.3453518152236938,FLIP 🔄,-0.19%
2025-08-25 00:00:00,DXY Index,1D,LONG 🟢,53%,98.43000030517578,FLIP 🔄,-0.20%
2025-08-24 19:00:00,EUR/USD,1D,LONG 🟢,56%,1.1709601879119873,FLIP 🔄,-0.78%
2025-08-24 19:00:00,GBP/USD,1D,LONG 🟢,57%,1.35111403465271,FLIP 🔄,-0.43%
2025-08-23 20:00:00,AUD/USD,4D,LONG 🟢,56%,0.6511399745941162,HIT TP 🟢,2.00%
2025-08-22 00:00:00,DXY Index,1D,SHORT 🔴,50%,97.72000122070312,FLIP 🔄,-0.73%
2025-08-21 19:00:00,EUR/USD,1D,SHORT 🔴,56%,1.16130530834198,FLIP 🔄,-0.83%
2025-08-21 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.3419395685195923,FLIP 🔄,-0.68%
2025-08-21 00:00:00,DXY Index,1D,LONG 🟢,51%,98.62000274658203,FLIP 🔄,-0.91%
2025-08-17 20:00:00,Nasdaq 100,4D,LONG 🟢,40%,23142.580078125,HIT TP 🟢,7.00%
2025-08-15 20:00:00,AUD/USD,4D,SHORT 🔴,56%,0.6454598307609558,FLIP 🔄,-0.88%
2025-08-14 19:00:00,AUD/USD,1D,SHORT 🔴,59%,0.6497514843940735,FLIP 🔄,-0.21%
2025-08-12 19:00:00,EUR/USD,1D,LONG 🟢,63%,1.1677058935165405,FLIP 🔄,-0.55%
2025-08-12 00:00:00,DXY Index,1D,SHORT 🔴,53%,98.0999984741211,FLIP 🔄,-0.53%
2025-08-11 19:00:00,EUR/USD,1D,SHORT 🔴,63%,1.1618449687957764,FLIP 🔄,-0.50%
2025-08-11 00:00:00,DXY Index,1D,LONG 🟢,53%,98.5199966430664,FLIP 🔄,-0.43%
2025-08-07 19:00:00,AUD/USD,1D,LONG 🟢,61%,0.6525711417198181,FLIP 🔄,-0.43%
2025-08-07 19:00:00,GBP/USD,1D,LONG 🟢,59%,1.345152735710144,FLIP 🔄,-0.24%
2025-08-06 20:00:00,Bitcoin,1D,LONG 🟢,44%,117499.31,HIT SL 🔴,-4.00%
2025-08-06 19:00:00,EUR/USD,1D,LONG 🟢,62%,1.1663167476654053,FLIP 🔄,-0.38%
2025-08-06 00:00:00,DXY Index,1D,SHORT 🔴,52%,98.18000030517578,FLIP 🔄,-0.35%
2025-08-05 00:00:00,Silver Futures,1D,LONG 🟢,50%,37.6870002746582,HIT TP 🟢,7.00%
2025-08-04 20:00:00,GBP/USD,4D,LONG 🟢,55%,1.345152735710144,FLIP 🔄,-0.85%
2025-08-03 20:00:00,AUD/USD,4D,LONG 🟢,56%,0.6525711417198181,FLIP 🔄,-1.09%
2025-07-31 20:00:00,EUR/USD,4D,LONG 🟢,69%,1.1584129333496094,HIT TP 🟢,2.00%
2025-07-30 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.3257676362991333,FLIP 🔄,-1.46%
2025-07-30 10:00:00,AUS 200,1D,LONG 🟢,67%,8742.7998046875,TIME LIMIT ⌛,0.35%
2025-07-28 20:00:00,S&P 500,4D,LONG 🟢,54%,6238.009765625,HIT TP 🟢,7.00%
2025-07-28 19:00:00,AUD/USD,1D,SHORT 🔴,54%,0.6524008512496948,FLIP 🔄,-0.03%
2025-07-28 19:00:00,EUR/USD,1D,SHORT 🔴,60%,1.1596757173538208,FLIP 🔄,-0.57%
2025-07-28 00:00:00,DXY Index,1D,LONG 🟢,51%,98.66000366210938,FLIP 🔄,-0.49%
2025-07-28 00:00:00,Silver Futures,1D,LONG 🟢,44%,38.0260009765625,HIT SL 🔴,-3.00%
2025-07-27 20:00:00,Bitcoin,1D,LONG 🟢,44%,118080.54,HIT SL 🔴,-4.00%
2025-07-27 20:00:00,GBP/USD,4D,SHORT 🔴,53%,1.32098650932312,FLIP 🔄,-1.83%
2025-07-27 20:00:00,EUR/USD,4D,SHORT 🔴,53%,1.142374038696289,FLIP 🔄,-1.40%
2025-07-26 20:00:00,AUD/USD,4D,SHORT 🔴,54%,0.6447120904922485,FLIP 🔄,-1.22%
2025-07-24 19:00:00,GBP/USD,1D,SHORT 🔴,57%,1.3510043621063232,HIT TP 🟢,2.00%
2025-07-23 19:00:00,GBP/USD,1D,LONG 🟢,58%,1.3579576015472412,FLIP 🔄,-0.51%
2025-07-22 19:00:00,AUD/USD,1D,LONG 🟢,63%,0.6554712057113647,FLIP 🔄,-0.47%
2025-07-21 19:00:00,EUR/USD,1D,LONG 🟢,57%,1.1694538593292236,FLIP 🔄,-0.84%
2025-07-21 00:00:00,DXY Index,1D,SHORT 🔴,50%,97.8499984741211,FLIP 🔄,-0.83%
2025-07-16 00:00:00,Gold Futures,1D,LONG 🟢,59%,3352.5,HIT TP 🟢,7.00%
2025-07-15 19:00:00,EUR/USD,1D,SHORT 🔴,57%,1.1607391834259033,FLIP 🔄,-0.75%
2025-07-15 19:00:00,AUD/USD,1D,SHORT 🔴,57%,0.651898980140686,FLIP 🔄,-0.55%
2025-07-15 00:00:00,Gold Futures,1D,SHORT 🔴,40%,3329.800048828125,FLIP 🔄,-0.68%
2025-07-14 00:00:00,DXY Index,1D,LONG 🟢,49%,98.08000183105469,FLIP 🔄,-0.23%
2025-07-13 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.3493820428848267,FLIP 🔄,-0.64%
2025-07-11 20:00:00,Gold Futures,4D,LONG 🟢,40%,3329.800048828125,HIT TP 🟢,7.00%
2025-07-11 20:00:00,AUS 200,4D,LONG 🟢,53%,8561.7998046875,TIME LIMIT ⌛,2.73%
2025-07-11 20:00:00,EUR/USD,4D,LONG 🟢,53%,1.160739183425903,FLIP 🔄,-1.58%
2025-07-11 00:00:00,S&P 500,1D,LONG 🟢,55%,6259.75,TIME LIMIT ⌛,3.76%
2025-07-11 00:00:00,Nasdaq 100,1D,LONG 🟢,55%,22780.599609375,TIME LIMIT ⌛,4.31%
2025-07-09 19:00:00,AUD/USD,1D,LONG 🟢,60%,0.6535905003547668,FLIP 🔄,-0.26%
2025-07-08 20:00:00,Avalanche,1D,LONG 🟢,44%,19.5,HIT TP 🟢,14.00%
2025-07-08 20:00:00,Cardano,1D,LONG 🟢,46%,0.6226,HIT TP 🟢,14.00%
2025-07-07 19:00:00,AUD/USD,1D,SHORT 🔴,59%,0.6506096124649048,FLIP 🔄,-0.46%
2025-07-06 20:00:00,Solana,4D,LONG 🟢,53%,164.07,HIT SL 🔴,-4.00%
2025-07-05 20:00:00,Arbitrum,1D,LONG 🟢,44%,0.3344,HIT TP 🟢,14.00%
2025-07-05 20:00:00,Solana,1D,LONG 🟢,47%,151.82,HIT TP 🟢,14.00%
2025-07-05 20:00:00,Chainlink,1D,LONG 🟢,54%,13.48,HIT TP 🟢,14.00%
2025-07-03 20:00:00,GBP/USD,4D,LONG 🟢,52%,1.3623607158660889,HIT SL 🔴,-3.50%
2025-07-02 20:00:00,AUD/USD,4D,LONG 🟢,49%,0.6551792025566101,FLIP 🔄,-1.60%
2025-07-01 20:00:00,Ethereum,1D,LONG 🟢,52%,2567.25,HIT TP 🟢,14.00%
2025-06-29 20:00:00,XRP,4D,LONG 🟢,45%,2.258,HIT TP 🟢,14.00%
2025-06-28 20:00:00,XRP,1D,LONG 🟢,45%,2.207,HIT TP 🟢,14.00%
2025-06-26 20:00:00,BNB,1D,LONG 🟢,53%,646.17,HIT TP 🟢,14.00%
2025-06-25 19:00:00,EUR/USD,1D,LONG 🟢,55%,1.1683744192123413,FLIP 🔄,-0.65%
2025-06-24 19:00:00,AUD/USD,1D,LONG 🟢,58%,0.6495999097824097,FLIP 🔄,0.16%
2025-06-23 20:00:00,BNB,1D,SHORT 🔴,42%,643.42,FLIP 🔄,-0.43%
2025-06-23 19:00:00,GBP/USD,1D,LONG 🟢,60%,1.3545364141464233,FLIP 🔄,-0.38%
2025-06-22 20:00:00,Bitcoin,1D,LONG 🟢,41%,105491.81,HIT TP 🟢,14.00%
2025-06-22 19:00:00,AUD/USD,1D,SHORT 🔴,61%,0.6446704864501953,FLIP 🔄,-0.76%
2025-06-20 00:00:00,Silver Futures,1D,LONG 🟢,46%,35.97600173950195,HIT TP 🟢,7.00%
2025-06-17 19:00:00,GBP/USD,1D,SHORT 🔴,59%,1.3430029153823853,FLIP 🔄,-0.86%
2025-06-15 20:00:00,Bitcoin,1D,LONG 🟢,42%,106825.99,HIT SL 🔴,-4.00%
